"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 12 18:30:54 CST 2021","Tue Jan 12 18:30:54 CST 2021","94","testcase","test_excel_case","TestExcel","","","test054告警类别为告警类型","<font color='red'>请求URL: </font> http://192.168.40.234:5000/action.ashx?action=GetAlarmCountInfo<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>{'NodeNo': '2', 'NodeName': '智能照明', 'MaxCount': 0, 'AlarmList': [], 'NodeList': []}<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ActionInfo': {'ErrorCode': 0, 'Success': True, 'ExceptionMsg': '', 'ActionName': None, 'ActionUser': None, 'ActionTime': '/Date(1610447454336+0800)/', 'LogType': 0, 'ActionDateTime': '/Date(1610447454398+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}, 'NodeList': [{'NodeNo': '1', 'NodeName': '配电自动化', 'MaxCount': 2, 'AlarmList': [{'AlarmType': 30, 'AlarmTypeName': '挂牌事件', 'Count': 2}, {'AlarmType': 29, 'AlarmTypeName': '置数事件', 'Count': 1}], 'NodeList': [{'NodeNo': '1528788183300102', 'NodeName': '低压设备', 'MaxCount': 2, 'AlarmList': [{'AlarmType': 30, 'AlarmTypeName': '挂牌事件', 'Count': 2}], 'NodeList': [{'NodeNo': 'A001', 'NodeName': '配电设备1', 'MaxCount': 2, 'AlarmList': [{'AlarmType': 30, 'AlarmTypeName': '挂牌事件', 'Count': 2}], 'NodeList': None}]}, {'NodeNo': '1528788183300103', 'NodeName': '制冷设备配电柜', 'MaxCount': 1, 'AlarmList': [{'AlarmType': 29, 'AlarmTypeName': '置数事件', 'Count': 1}], 'NodeList': [{'NodeNo': 'A002', 'NodeName': '配电设备2', 'MaxCount': 1, 'AlarmList': [{'AlarmType': 29, 'AlarmTypeName': '置数事件', 'Count': 1}], 'NodeList': None}]}]}, {'NodeNo': '2', 'NodeName': '智能照明', 'MaxCount': 0, 'AlarmList': [], 'NodeList': []}]}}"
"passed","Tue Jan 12 18:30:54 CST 2021","Tue Jan 12 18:30:54 CST 2021","47","testcase","test_excel_case","TestExcel","","","test052查看告警实时/历史数据","<font color='red'>请求URL: </font> http://192.168.40.234:5000/action.ashx?action=GetAlarmTablenum<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>TableNum': 19, 'IsDeviceAlarm': '0'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ActionInfo': {'ErrorCode': 0, 'Success': True, 'ExceptionMsg': None, 'ActionName': None, 'ActionUser': None, 'ActionTime': '/Date(1610447454164+0800)/', 'LogType': 0, 'ActionDateTime': '/Date(1610447454164+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}, 'TableNum': 19, 'IsDeviceAlarm': '0'}}"
"passed","Tue Jan 12 18:30:55 CST 2021","Tue Jan 12 18:30:55 CST 2021","47","testcase","test_excel_case","TestExcel","","","test064删除实时告警类","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=DeleteMonitorIndexFormula<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>IsSucess': True<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'IsSucess': True, 'TreeName': None, 'ExceptionMeg': '删除成功！'}}"
"passed","Tue Jan 12 18:31:03 CST 2021","Tue Jan 12 18:31:03 CST 2021","31","testcase","test_excel_case","TestExcel","","","test137无效树节点名称查询","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=GetAreaInfoList<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>Page': {'Current': 1, 'Total': 0}<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'AreaInfoList': [], 'Page': {'Current': 1, 'Total': 0}}}"
"passed","Tue Jan 12 18:30:56 CST 2021","Tue Jan 12 18:30:56 CST 2021","47","testcase","test_excel_case","TestExcel","","","test085删除公式","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=DeleteMonitorIndexFormula<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>IsSucess': True<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'IsSucess': True, 'TreeName': None, 'ExceptionMeg': '删除成功，但是联动场景名为：test001_test002_test003_test004_海康50.60回放测试_大华枪机摄像头测试_海康20.70回放测试_华为摄像头会有影响，请注意！'}}"
"passed","Tue Jan 12 18:30:40 CST 2021","Tue Jan 12 18:30:40 CST 2021","94","testcase","test_excel_case","TestExcel","","","test022数据导出，时间颗粒度为天","<font color='red'>请求URL: </font> http://192.168.40.234:5000/action.ashx?action=ExportDeviceHistoryData<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>status': 'success'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'status': 'success', 'msg': '/temp_file/20210112183040/设备历史数据报表.xls'}}"
"passed","Tue Jan 12 18:30:39 CST 2021","Tue Jan 12 18:30:39 CST 2021","47","testcase","test_excel_case","TestExcel","","","test005刷新页面","<font color='red'>请求URL: </font> http://192.168.40.234:5000/action.ashx?action=GetReportInfo<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>PageInfo': {'Current': 1, 'Total': 1}<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ActionInfo': {'ErrorCode': 0, 'Success': True, 'ExceptionMsg': None, 'ActionName': None, 'ActionUser': None, 'ActionTime': '/Date(1610447439195+0800)/', 'LogType': 0, 'ActionDateTime': '/Date(1610447439195+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}, 'ReportList': [{'Id': 1, 'CName': 'test01', 'Desp': 'test01', 'ReportType': 1, 'RoleNo': None}], 'PageInfo': {'Current': 1, 'Total': 1}}}"
"passed","Tue Jan 12 18:30:56 CST 2021","Tue Jan 12 18:30:57 CST 2021","63","testcase","test_excel_case","TestExcel","","","test089查询不存在的网关","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=GetGateway<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>Page': {'Current': 1, 'Total': 0}}<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ResultInfo': {'Success': True, 'ExceptionMsg': None, 'ExtendContent': None, 'IsExistsDevice': False, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447456992+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}, 'ItemList': [], 'Page': {'Current': 1, 'Total': 0}}}"
"passed","Tue Jan 12 18:30:50 CST 2021","Tue Jan 12 18:30:50 CST 2021","47","testcase","test_excel_case","TestExcel","","","test036历史数据，点位未配置越线量","<font color='red'>请求URL: </font> http://192.168.40.234:5000/action.ashx?prefix=admin&action=GetDeviceLimit<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>ActionInfo': {'Success': False, 'ExceptionMsg': '当前点位未配置越限量！'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ActionInfo': {'Success': False, 'ExceptionMsg': '当前点位未配置越限量！', 'ExtendContent': None, 'IsExistsDevice': False, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447450773+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}, 'ResLimitList': {'18_20002001': {'UpperLimit': None, 'LowerLimit': None, 'DeadZoneValue': None}}}}"
"passed","Tue Jan 12 18:30:39 CST 2021","Tue Jan 12 18:30:39 CST 2021","47","testcase","test_excel_case","TestExcel","","","test009日报表查询","<font color='red'>请求URL: </font> http://192.168.40.234:5000/action.ashx?action=GetReportName<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>PageInfo': {'Current': 0, 'Total': 1}<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ActionInfo': {'ErrorCode': 0, 'Success': True, 'ExceptionMsg': None, 'ActionName': None, 'ActionUser': None, 'ActionTime': '/Date(1610447439398+0800)/', 'LogType': 0, 'ActionDateTime': '/Date(1610447439398+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}, 'ReportList': [{'Id': 1, 'CName': 'test01', 'Desp': '(日报表)test012021-01-11', 'ReportType': 1, 'RoleNo': None}], 'PageInfo': {'Current': 0, 'Total': 1}}}"
"passed","Tue Jan 12 18:31:02 CST 2021","Tue Jan 12 18:31:02 CST 2021","78","testcase","test_excel_case","TestExcel","","","test124启用场景","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=Updateimplement<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>ExceptionMeg': '操作成功!'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'IsSucess': True, 'TreeName': None, 'ExceptionMeg': '操作成功!'}}"
"passed","Tue Jan 12 18:31:01 CST 2021","Tue Jan 12 18:31:01 CST 2021","78","testcase","test_excel_case","TestExcel","","","test111增加子节点","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=AreaConfig_AddAreaConfig<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>Success': True, 'ExceptionMsg': '', 'ExtendContent': None, 'IsExistsDevice': False<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'Success': True, 'ExceptionMsg': '', 'ExtendContent': None, 'IsExistsDevice': False, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447461257+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}}"
"passed","Tue Jan 12 18:30:55 CST 2021","Tue Jan 12 18:30:55 CST 2021","47","testcase","test_excel_case","TestExcel","","","test072删除设备指标信息","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=DeleteMonitorIndexFormula<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>ExceptionMeg': '删除成功！'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'IsSucess': True, 'TreeName': None, 'ExceptionMeg': '删除成功！'}}"
"passed","Tue Jan 12 18:31:07 CST 2021","Tue Jan 12 18:31:07 CST 2021","62","testcase","test_excel_case","TestExcel","","","test146检验是否删除成功","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=GetAreaInfoList<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>Page': {'Current': 1, 'Total': 6}<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'AreaInfoList': [{'ParentName': ""<font color='red'>顶级节点</font>"", 'Isvirtual': '实设备', 'ID': 10, 'AREAID': 10, 'CNAME': '变配电系统', 'PROJECTID': 1, 'STATIONID': 1, 'FLAG': 0, 'PARENTID': 0, 'TREETYPE': 7, 'ISDISPLAY': 1, 'PIC': None, 'CLASSID': 7, 'INFOVALUE': 0.0, 'RetendCapacity': 0.0, 'REMARK1': None, 'AREANUM': 1.0, 'PERSONNUM': 1, 'WATERMELONAREA': 1.0, 'LOCATION': None, 'ISVIRTUAL': 0, 'AREAORDER': 0, 'IsTransGroup': 0, 'IsTransGroupStr': '否', 'UnitType': None}, {'ParentName': '变配电系统', 'Isvirtual': '实设备', 'ID': 11, 'AREAID': 11, 'CNAME': 'A区变配电', 'PROJECTID': 1, 'STATIONID': 1, 'FLAG': 0, 'PARENTID': 10, 'TREETYPE': 7, 'ISDISPLAY': 1, 'PIC': None, 'CLASSID': 7, 'INFOVALUE': 0.0, 'RetendCapacity': 0.0, 'REMARK1': None, 'AREANUM': 1.0, 'PERSONNUM': 1, 'WATERMELONAREA': 1.0, 'LOCATION': None, 'ISVIRTUAL': 0, 'AREAORDER': 0, 'IsTransGroup': 0, 'IsTransGroupStr': '否', 'UnitType': None}, {'ParentName': '变配电系统', 'Isvirtual': '实设备', 'ID': 12, 'AREAID': 12, 'CNAME': 'B区变配电', 'PROJECTID': 1, 'STATIONID': 1, 'FLAG': 0, 'PARENTID': 10, 'TREETYPE': 7, 'ISDISPLAY': 1, 'PIC': None, 'CLASSID': 7, 'INFOVALUE': 0.0, 'RetendCapacity': 0.0, 'REMARK1': None, 'AREANUM': 1.0, 'PERSONNUM': 1, 'WATERMELONAREA': 1.0, 'LOCATION': None, 'ISVIRTUAL': 0, 'AREAORDER': 1, 'IsTransGroup': 0, 'IsTransGroupStr': '否', 'UnitType': None}, {'ParentName': ""<font color='red'>顶级节点</font>"", 'Isvirtual': '实设备', 'ID': 15, 'AREAID': 15, 'CNAME': '暖通空调系统', 'PROJECTID': 1, 'STATIONID': 1, 'FLAG': 0, 'PARENTID': 0, 'TREETYPE': 9, 'ISDISPLAY': 1, 'PIC': None, 'CLASSID': 7, 'INFOVALUE': 0.0, 'RetendCapacity': 0.0, 'REMARK1': None, 'AREANUM': 1.0, 'PERSONNUM': 1, 'WATERMELONAREA': 1.0, 'LOCATION': None, 'ISVIRTUAL': 0, 'AREAORDER': 0, 'IsTransGroup': 0, 'IsTransGroupStr': '否', 'UnitType': None}, {'ParentName': '暖通空调系统', 'Isvirtual': '实设备', 'ID': 16, 'AREAID': 16, 'CNAME': '1#', 'PROJECTID': 1, 'STATIONID': 1, 'FLAG': 0, 'PARENTID': 15, 'TREETYPE': 9, 'ISDISPLAY': 1, 'PIC': None, 'CLASSID': 7, 'INFOVALUE': 0.0, 'RetendCapacity': 0.0, 'REMARK1': None, 'AREANUM': 1.0, 'PERSONNUM': 1, 'WATERMELONAREA': 1.0, 'LOCATION': None, 'ISVIRTUAL': 0, 'AREAORDER': 0, 'IsTransGroup': 0, 'IsTransGroupStr': '否', 'UnitType': None}, {'ParentName': '暖通空调系统', 'Isvirtual': '实设备', 'ID': 17, 'AREAID': 17, 'CNAME': '2#', 'PROJECTID': 1, 'STATIONID': 1, 'FLAG': 0, 'PARENTID': 15, 'TREETYPE': 9, 'ISDISPLAY': 1, 'PIC': None, 'CLASSID': 7, 'INFOVALUE': 0.0, 'RetendCapacity': 0.0, 'REMARK1': None, 'AREANUM': 1.0, 'PERSONNUM': 1, 'WATERMELONAREA': 1.0, 'LOCATION': None, 'ISVIRTUAL': 0, 'AREAORDER': 1, 'IsTransGroup': 0, 'IsTransGroupStr': '否', 'UnitType': None}], 'Page': {'Current': 1, 'Total': 6}}}"
"passed","Tue Jan 12 18:31:07 CST 2021","Tue Jan 12 18:31:07 CST 2021","47","testcase","test_excel_case","TestExcel","","","test145删除视频监控树节点","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=DeleteAreaInfo<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>IsSucess': True, 'TreeName': None<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'IsSucess': True, 'TreeName': None, 'ExceptionMeg': None}}"
"passed","Tue Jan 12 18:30:54 CST 2021","Tue Jan 12 18:30:55 CST 2021","47","testcase","test_excel_case","TestExcel","","","test062查询无效的告警类","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=GetMonitorIndexFormulaList<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>Page': {'Current': 1, 'Total': 0}<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'MonitorIndexFormulaList': [], 'Page': {'Current': 1, 'Total': 0}, 'ActionInfo': {'Success': True, 'ExceptionMsg': None, 'ExtendContent': None, 'IsExistsDevice': False, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447455039+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}}}"
"passed","Tue Jan 12 18:30:55 CST 2021","Tue Jan 12 18:30:55 CST 2021","47","testcase","test_excel_case","TestExcel","","","test068校验是否新增成功","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=GetMonitorIndexFormulaList<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>Page': {'Current': 1, 'Total': 2}<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'MonitorIndexFormulaList': [{'ClassType': 0, 'Ext': '', 'ID': 4, 'SystemId': 1, 'SystemName': '配电自动化', 'FormulaName': '智能照明3(CODE1-13)总供冷量(kW)', 'AnalyzeType': 2, 'AnalyzeName': '设备指标类', 'SourceID': 'CODE1-13', 'DeviceName': '智能照明3', 'IndexType': 1, 'IndexName': '总供冷量(kW)', 'IndexFormula': 'YC_20026000=10', 'FormulaParam': '0', 'IsExeute': 1, 'Description': '', 'isPushEAM': 0, 'BounceTime': 0}, {'ClassType': 0, 'Ext': '', 'ID': 5, 'SystemId': 1, 'SystemName': '配电自动化', 'FormulaName': '智能照明6(CODE1-16)总供冷量(kW)', 'AnalyzeType': 2, 'AnalyzeName': '设备指标类', 'SourceID': 'CODE1-16', 'DeviceName': '智能照明6', 'IndexType': 2, 'IndexName': '总排热量(kW)', 'IndexFormula': 'YC_20026000=10', 'FormulaParam': '0', 'IsExeute': 1, 'Description': '', 'isPushEAM': 0, 'BounceTime': 0}], 'Page': {'Current': 1, 'Total': 2}, 'ActionInfo': {'Success': True, 'ExceptionMsg': None, 'ExtendContent': None, 'IsExistsDevice': False, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447455539+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}}}"
"passed","Tue Jan 12 18:30:39 CST 2021","Tue Jan 12 18:30:39 CST 2021","32","testcase","test_excel_case","TestExcel","","","test014修改报表","<font color='red'>请求URL: </font> http://192.168.40.234:5000/action.ashx?action=GetReportSelectedInfo<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>list': [{'DeviceId': 1, 'TableNum': 18, 'SampleId': 20002000}]<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ActionInfo': {'ErrorCode': 0, 'Success': True, 'ExceptionMsg': '', 'ActionName': None, 'ActionUser': None, 'ActionTime': '/Date(1610447439804+0800)/', 'LogType': 0, 'ActionDateTime': '/Date(1610447439804+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}, 'list': [{'DeviceId': 1, 'TableNum': 18, 'SampleId': 20002000}]}}"
"passed","Tue Jan 12 18:30:39 CST 2021","Tue Jan 12 18:30:39 CST 2021","62","testcase","test_excel_case","TestExcel","","","test016无效设备名称查询","<font color='red'>请求URL: </font> http://192.168.40.234:5000/action.ashx?action=GetSampleDeviceAndPoint<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>{'Current': 1, 'Total': 0}, 'list': []<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ActionInfo': {'ErrorCode': 0, 'Success': True, 'ExceptionMsg': '', 'ExtendContent': None}, 'Page': {'Current': 1, 'Total': 0}, 'list': []}}"
"passed","Tue Jan 12 18:31:00 CST 2021","Tue Jan 12 18:31:00 CST 2021","172","testcase","test_excel_case","TestExcel","","","test103下载模板","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=DownloadCameraExcel<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>msg': '/temp_file/摄像头导入.xls'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'status': 'success', 'msg': '/temp_file/摄像头导入.xls'}}"
"passed","Tue Jan 12 18:30:56 CST 2021","Tue Jan 12 18:30:56 CST 2021","15","testcase","test_excel_case","TestExcel","","","test088网关名称精确查询","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=GetGateway<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>ItemList': [{'Id': 1, 'Cname': '网关1', 'Ipaddress': '192.168.40.91', 'Portno': 80, 'Description': '11'}]<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ResultInfo': {'Success': True, 'ExceptionMsg': None, 'ExtendContent': None, 'IsExistsDevice': False, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447456945+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}, 'ItemList': [{'Id': 1, 'Cname': '网关1', 'Ipaddress': '192.168.40.91', 'Portno': 80, 'Description': '11'}], 'Page': {'Current': 1, 'Total': 1}}}"
"passed","Tue Jan 12 18:30:50 CST 2021","Tue Jan 12 18:30:50 CST 2021","31","testcase","test_excel_case","TestExcel","","","test037历史数据，点位已配置越线量","<font color='red'>请求URL: </font> http://192.168.40.234:5000/action.ashx?prefix=admin&action=GetDeviceLimit<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>ResLimitList': {'18_20002000': {'UpperLimit': '2', 'LowerLimit': '1', 'DeadZoneValue': '0'}}<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ActionInfo': {'Success': True, 'ExceptionMsg': '', 'ExtendContent': None, 'IsExistsDevice': False, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447450820+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}, 'ResLimitList': {'18_20002000': {'UpperLimit': '2', 'LowerLimit': '1', 'DeadZoneValue': '0'}}}}"
"passed","Tue Jan 12 18:31:01 CST 2021","Tue Jan 12 18:31:01 CST 2021","47","testcase","test_excel_case","TestExcel","","","test110删除摄像头信息","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=DeleteCamera<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>Success': True, 'ExceptionMsg': '删除成功！'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'Success': True, 'ExceptionMsg': '删除成功！', 'ExtendContent': None, 'IsExistsDevice': False, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447461164+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}}"
"passed","Tue Jan 12 18:30:56 CST 2021","Tue Jan 12 18:30:56 CST 2021","47","testcase","test_excel_case","TestExcel","","","test087编辑超时时间","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=UpdateMonitorTimeout<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>IsSucess': True, '<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'IsSucess': True, 'TreeName': None, 'ExceptionMeg': None}}"
"passed","Tue Jan 12 18:31:07 CST 2021","Tue Jan 12 18:31:07 CST 2021","47","testcase","test_excel_case","TestExcel","","","test148无效越线量名称查询","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=GetLimit<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>Page': {'Current': 1, 'Total': 0}<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ActionInfo': {'Success': True, 'ExceptionMsg': '', 'ExtendContent': None, 'IsExistsDevice': False, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447467602+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}, 'LimitList': [], 'Page': {'Current': 1, 'Total': 0}, 'CurrentMaxId': 4}}"
"passed","Tue Jan 12 18:31:01 CST 2021","Tue Jan 12 18:31:01 CST 2021","47","testcase","test_excel_case","TestExcel","","","test118场景名称精确查询","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=GetLinkageConfig<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>Id': 1, 'CNAME': 'test001', 'LinkagerEffective': '有效', 'Station': '未启动'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'LinkagePageConfiginfoList': [{'Id': 1, 'CNAME': 'test001', 'LinkagerEffective': '有效', 'Station': '未启动', 'CarryTime': '/Date(1608888787670+0800)/', 'LinkagerEffectiveId': 1, 'StationId': 0, 'UpdateTime': '/Date(1610417389590+0800)/'}], 'GroupMaxId': 13, 'ItemIdMaxId': 14, 'Page': {'Current': 1, 'Total': 1}, 'ActionInfo': {'Success': True, 'ExceptionMsg': None, 'ExtendContent': None, 'IsExistsDevice': False, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447461762+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}}}"
"passed","Tue Jan 12 18:30:40 CST 2021","Tue Jan 12 18:30:40 CST 2021","157","testcase","test_excel_case","TestExcel","","","test020数据导出，时间颗粒度为10分钟","<font color='red'>请求URL: </font> http://192.168.40.234:5000/action.ashx?action=ExportDeviceHistoryData<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>status': 'success'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'status': 'success', 'msg': '/temp_file/20210112183040/设备历史数据报表.xls'}}"
"passed","Tue Jan 12 18:31:02 CST 2021","Tue Jan 12 18:31:02 CST 2021","47","testcase","test_excel_case","TestExcel","","","test130获取场站信息(下发控制命令)","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=GetStation<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>ResultGeneralList': [{'Id': 0, 'CName': '管理机厂站'}, {'Id': 1, 'CName': '前置厂站1'}, {'Id': 8, 'CName': 'PLC'}]<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'ResultGeneralList': [{'Id': 0, 'CName': '管理机厂站'}, {'Id': 1, 'CName': '前置厂站1'}, {'Id': 8, 'CName': 'PLC'}], 'ActionInfo': {'Success': True, 'ExceptionMsg': None, 'ExtendContent': None, 'IsExistsDevice': False, 'ActionUser': '', 'LogType': 0, 'ActionDateTime': '/Date(1610447462649+0800)/', 'ActionModel': None, 'LogParams': None, 'FunctionPoint': None}}}"
"passed","Tue Jan 12 18:31:02 CST 2021","Tue Jan 12 18:31:02 CST 2021","141","testcase","test_excel_case","TestExcel","","","test127新增联动场景(跳转系统页面)","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=AddLinkageConfig<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>ExceptionMeg': '保存成功!'<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'IsSucess': True, 'TreeName': None, 'ExceptionMeg': '保存成功!'}}"
"passed","Tue Jan 12 18:30:56 CST 2021","Tue Jan 12 18:30:56 CST 2021","32","testcase","test_excel_case","TestExcel","","","test079公式编辑错误，新增失败","<font color='red'>请求URL: </font> http://192.168.40.234:5000/admin/action.ashx?prefix=admin&action=AddMonitorIndexFormula<Br/><font color='red'>请求类型: </font>POST<Br/><font color='red'>期望结果: </font>ExceptionMeg': ""公式名称为'配电自动化告警联动'的公式内容编辑错误\n""<Br/><font color='red'>实际结果: </font>{'code': 200, 'body': {'IsSucess': False, 'TreeName': None, 'ExceptionMeg': ""公式名称为'配电自动化告警联动'的公式内容编辑错误\n""}}"
